USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
_coreaudiod        278   0.0  0.0  4334640   1168   ??  S     1:45PM   0:00.05 /usr/sbin/distnoted agent
root               277   0.0  0.0  4429860   4520   ??  Ss    1:45PM   0:00.26 /usr/sbin/mDNSResponderHelper
root               271   0.0  0.1  4446112  18640   ??  Ss    1:45PM   0:03.02 /usr/libexec/mobileassetd
root               259   0.0  0.0  4406784   8036   ??  Ss    1:45PM   0:01.56 /usr/libexec/runningboardd
_nsurlsessiond     249   0.0  0.1  4445980  13188   ??  Ss    1:45PM   0:00.97 /usr/libexec/nsurlsessiond --privileged
root               248   0.0  0.0  4428648   4128   ??  Ss    1:45PM   0:01.50 /usr/libexec/usbd
root               247   0.0  0.0  4391056   3004   ??  Ss    1:45PM   0:00.03 /usr/libexec/apfsd
root               246   0.0  0.0  4390004   2828   ??  Ss    1:45PM   0:00.02 /System/Library/CryptoTokenKit/com.apple.ifdreader.slotd/Contents/MacOS/com.apple.ifdreader
root               245   0.0  0.0  4374704   2856   ??  Ss    1:45PM   0:00.01 /System/Library/PrivateFrameworks/FindMyMac.framework/Resources/FindMyMacd
root               244   0.0  0.0  4401960   4128   ??  Ss    1:45PM   0:00.08 /usr/libexec/diskmanagementd
root               243   0.0  0.2  4458304  33628   ??  Ss    1:45PM   0:29.52 /usr/libexec/syspolicyd
_mdnsresponder     237   0.0  0.1  4433816  10368   ??  Ss    1:45PM   0:01.75 /usr/sbin/mDNSResponder
_coreaudiod        231   0.0  0.1  4443096  11260   ??  Ss    1:45PM   0:13.15 /usr/sbin/coreaudiod
root               229   0.0  0.1  4434752   9876   ??  Ss    1:45PM   0:00.24 /usr/libexec/searchpartyd
root               226   0.0  0.0  4430480   5568   ??  Ss    1:45PM   0:00.08 /System/Library/PrivateFrameworks/WirelessDiagnostics.framework/Support/awdd
_networkd          223   0.0  0.1  4441580  11576   ??  Ss    1:45PM   0:01.57 /usr/libexec/symptomsd
root               222   0.0  0.1  4443036  19404   ??  Ss    1:45PM   0:10.85 /usr/libexec/airportd
root               221   0.0  0.0  4429376   4976   ??  Ss    1:45PM   0:00.17 /usr/libexec/nehelper
root               220   0.0  0.1  4441792  12812   ??  Ss    1:45PM   0:00.25 /usr/libexec/findmydeviced
root               219   0.0  0.1  4436540  10576   ??  Ss    1:45PM   0:00.53 /usr/libexec/lsd runAsRoot
root               217   0.0  0.1  4434720  13828   ??  Ss    1:45PM   0:06.81 /usr/libexec/trustd
root               214   0.0  0.0  4399932   4000   ??  Ss    1:45PM   0:00.03 /System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd-helper -launchd
root               211   0.0  0.0  4390992   4484   ??  Ss    1:45PM   0:00.09 /usr/libexec/PowerUIAgent
root               210   0.0  0.0  4334676   1312   ??  S     1:45PM   0:00.06 /usr/sbin/distnoted agent
root               203   0.0  0.0  4431288   5808   ??  Ss    1:45PM   0:00.35 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/authd.xpc/Contents/MacOS/authd
root               201   0.0  0.1  4439620  20480   ??  Ss    1:45PM   0:00.73 /usr/libexec/amfid
_analyticsd        159   0.0  0.1  4437812  14380   ??  Ss    1:45PM   0:01.23 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd
khoahung           156   0.0  0.2  4499276  30596   ??  Ss    1:45PM   0:01.21 /System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow console
root               153   0.0  0.0  4441848   5556   ??  Ss    1:45PM   0:00.30 /System/Library/CoreServices/coreservicesd
root               152   0.0  0.0  4365660    888   ??  Ss    1:45PM   0:00.02 aslmanager
root               151   0.0  0.1  4437656  14404   ??  Ss    1:45PM   0:02.17 /System/Library/PrivateFrameworks/TCC.framework/Resources/tccd system
root               149   0.0  0.0  4400636   4904   ??  Ss    1:45PM   0:01.98 /usr/sbin/cfprefsd daemon
root               148   0.0  0.1  4432176   9424   ??  Ss    1:45PM   0:01.07 /usr/libexec/AirPlayXPCHelper
root               147   0.0  0.1  4429528   9104   ??  Ss    1:45PM   0:00.51 /usr/libexec/corebrightnessd --launchd
root               146   0.0  0.1  4433512  10128   ??  Ss    1:45PM   0:00.84 /usr/libexec/sandboxd
root               145   0.0  0.0  4400072   2436   ??  Ss    1:45PM   0:01.93 /usr/sbin/notifyd
root               144   0.0  0.1  4432756   8544   ??  Ss    1:45PM   0:06.36 /usr/sbin/bluetoothd
root               142   0.0  0.0  4366664   1444   ??  Ss    1:45PM   0:00.01 /usr/sbin/KernelEventAgent
root               141   0.0  0.0  4431612   7516   ??  Ss    1:45PM   0:00.18 /System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/Support/revisiond
root               140   0.0  0.0  4399252   4088   ??  Ss    1:45PM   0:00.09 /System/Library/CoreServices/logind
root               137   0.0  0.1  4433108  22212   ??  Ss    1:45PM   0:02.21 /usr/libexec/PerfPowerServices
root               136   0.0  0.0  4399852   3040   ??  Ss    1:45PM   0:00.05 /System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon
_distnote          135   0.0  0.0  4334676   2256   ??  Ss    1:45PM   0:00.20 /usr/sbin/distnoted daemon
root               133   0.0  0.0  4430232   7232   ??  Ss    1:45PM   0:00.13 /System/Library/PrivateFrameworks/Heimdal.framework/Helpers/kdc
root               132   0.0  0.1  4435368  10064   ??  Ss    1:45PM   0:02.68 /usr/libexec/dasd
_displaypolicyd    129   0.0  0.0  4402372   4764   ??  Ss    1:45PM   0:00.11 /usr/libexec/displaypolicyd -k 1
root               128   0.0  0.0  4383404   2180   ??  Ss    1:45PM   0:00.01 autofsd
root               124   0.0  0.0  4366392   1472   ??  Ss    1:45PM   0:00.01 auditd -l
root               123   0.0  0.0  4432020   7688   ??  Ss    1:45PM   0:00.65 /usr/sbin/securityd -i
_usbmuxd           122   0.0  0.0  4432492   6128   ??  Ss    1:45PM   0:01.91 /System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/Resources/usbmuxd -launchd
root               121   0.0  0.0  4430188   7800   ??  Ss    1:45PM   0:00.21 /Applications/OneDrive.app/Contents/StandaloneUpdaterDaemon.xpc/Contents/MacOS/StandaloneUpdaterDaemon
_timed             120   0.0  0.0  4429028   3980   ??  Ss    1:45PM   0:00.07 /usr/libexec/timed
root               119   0.0  0.1  4432008  10712   ??  Ss    1:45PM   0:01.39 /System/Library/CoreServices/launchservicesd
root               118   0.0  0.0  4318000   3008   ??  Ss    1:45PM   0:00.49 /usr/sbin/httpd -D FOREGROUND
root               117   0.0  0.0  4999492   4044   ??  Ss    1:45PM   0:00.04 /Library/PrivilegedHelperTools/com.docker.vmnetd
root               116   0.0  0.1  4439720  11724   ??  Ss    1:45PM   0:01.20 /System/Library/PrivateFrameworks/ApplePushService.framework/apsd
root               115   0.0  0.1  4452548  10536   ??  Ss    1:45PM   0:05.94 /usr/libexec/opendirectoryd
root               114   0.0  0.1  4435424  13712   ??  Ss    1:45PM   0:01.45 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/contextstored
root               113   0.0  0.0  4366232   1788   ??  Ss    1:45PM   0:00.03 /usr/libexec/thermalmonitord
root               109   0.0  0.1  4442380  16136   ??  Ss    1:45PM   0:00.90 /usr/libexec/coreduetd
root               105   0.0  0.0  4428744   4220   ??  Ss    1:45PM   0:00.37 /usr/libexec/diskarbitrationd
root               104   0.0  0.1  4444352  20208   ??  Ss    1:45PM   0:03.37 /usr/libexec/kernelmanagerd
_iconservices      103   0.0  0.0  4392072   3004   ??  Ss    1:45PM   0:00.05 /System/Library/CoreServices/iconservicesd
root               102   0.0  0.3  4569364  42616   ??  Ss    1:45PM   0:18.48 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Support/mds
root                98   0.0  0.0  4399756   2724   ??  Ss    1:45PM   0:00.18 /usr/libexec/watchdogd
_softwareupdate     96   0.0  0.0  4429600   6064   ??  Ss    1:45PM   0:00.11 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
root                93   0.0  0.0  4399620   3576   ??  Ss    1:45PM   0:00.07 /usr/libexec/keybagd -t 15
root                92   0.0  0.1  4501948  23804   ??  Ss    1:45PM   0:02.99 /usr/libexec/logd
root                90   0.0  0.0  4429412   3412   ??  Ss    1:45PM   0:00.06 /usr/libexec/remoted
root                86   0.0  0.0  4430760   7032   ??  Ss    1:45PM   0:01.53 /System/Library/CoreServices/powerd.bundle/powerd
root                85   0.0  0.0  4390484   1920   ??  Ss    1:45PM   0:00.04 endpointsecurityd
root                84   0.0  0.1  4435096   9736   ??  Ss    1:45PM   0:00.88 /usr/libexec/configd
root                82   0.0  0.1  4438988  13580   ??  Ss    1:45PM   0:02.13 /usr/sbin/systemstats --daemon
root                79   0.0  0.1  4439708  14592   ??  Ss    1:45PM   0:00.69 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted
root                78   0.0  0.0  4406148   7376   ??  Ss    1:45PM   0:16.59 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/Support/fseventsd
root                77   0.0  0.0  4374344   2780   ??  Ss    1:45PM   0:00.14 /System/Library/PrivateFrameworks/Uninstall.framework/Resources/uninstalld
root                75   0.0  0.2  4462924  37300   ??  S<s   1:45PM   0:08.94 /Library/Application Support/Malwarebytes/MBAM/Engine.bundle/Contents/PlugIns/RTProtectionDaemon.app/Contents/MacOS/RTProtectionDaemon -i E30B29E7-6C70-4564-B461-0F13F24ACEF6.pkg
root                73   0.0  0.1  4432092  11524   ??  Ss    1:45PM   0:00.67 /usr/libexec/UserEventAgent (System)
root                72   0.0  0.0  4402136   1316   ??  Ss    1:45PM   0:01.67 /usr/sbin/syslogd
root                 1   0.0  0.2  4408388  26876   ??  Ss    1:44PM   0:09.78 /sbin/launchd
root              2510   0.0  0.0  4268896    972 s000  R+    2:45PM   0:00.00 ps aux
khoahung           671   0.0  0.0        0      0   ??  Z     1:45PM   0:00.00 (uname)
root              2509   0.0  0.0  4269920    988 s000  R+    2:45PM   0:00.00 ps aux
khoahung          2508   0.0  0.0  4269000   1004 s000  S+    2:45PM   0:00.00 /bin/bash -c ps aux > process_list.txt\012
khoahung          2507   0.0  0.0  4278216   1020 s000  S+    2:45PM   0:00.00 /bin/bash -c ps aux > process_list.txt\012
khoahung          2493   0.0  0.0  4382316   2352   ??  S     2:44PM   0:00.03 trustevaluationagent
